"SYMBOL","probeID","chr","pos","region","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COPS3","COPS3","chr17",17184602,"TSS200",-0.310716683288385,9.73255243540356,-4.05964949970399,0.000116589262370989,0.00136530462399717,0.903942220612921
"TRIM36","TRIM36","chr5",114506448,"Body",-0.305088477625644,7.56715899378449,-4.05943664449585,0.000116676826971088,0.00136582548559213,0.90324121577633
"BPHL","BPHL",NA,NA,NA,-0.181535638064542,8.21498758244365,-4.05894124579187,0.000116880869454858,0.00136770895596862,0.901609789737571
"LOC728723","LOC728723","chr5",76429218,"Body",0.0920653511660374,6.65199769278198,4.05873392152377,0.000116966362963977,0.00136820431954172,0.900927076002776
"LOC652258","LOC652258",NA,NA,NA,0.0752676459092072,6.57758213790112,4.05851825935405,0.000117055358523787,0.00136874026750425,0.900216929412106
"PCDH20","PCDH20","chr13",61989859,"TSS1500",-0.528787714717176,8.12893571484175,-4.05832695257224,0.00011713435801575,0.00136915897828145,0.899587002032153
"HS.550193","HS.550193",NA,NA,NA,0.311048421860534,7.55226791114388,4.05753048284168,0.000117463808671986,0.00137250377254034,0.896964622112474
"CRTAP","CRTAP","chr3",33155252,"TSS200",0.156790499189284,7.2876788009998,4.05740268967553,0.00011751675171006,0.00137261644407108,0.896543893209743
"GEM","GEM",NA,NA,NA,0.378533408317411,7.17714528601694,4.05717955176972,0.000117609249819768,0.00137319087266543,0.895809284516636
"CCNB1","CCNB1","chr5",68463117,"Body",-0.158263768517055,6.97041643639994,-4.05686058470264,0.00011774159383606,0.00137422994278465,0.89475923445291
"NECAB2","NECAB2","chr16",84003607,"Body",-0.42236741916245,8.1816299728073,-4.05635872381619,0.00011795011295508,0.0013761570042974,0.893107198791373
"TAF1L","TAF1L","chr9",32635986,"TSS1500",-0.183164460443389,7.1421360746929,-4.0552887903249,0.000118395847243871,0.00138074869395103,0.889585606766233
"PPM2C","PPM2C",NA,NA,NA,-0.641296431767626,8.08084776998028,-4.05520510401704,0.000118430779143623,0.00138074869395103,0.88931018569511
"GRB14","GRB14","chr2",165478479,"TSS200",-0.149650352785017,6.99200613648717,-4.05465587537372,0.000118660281241494,0.00138249771650571,0.887502702555541
"THOC3","THOC3","chr5",175395053,"1stExon",-0.228386730029873,6.91389747307712,-4.05463736933997,0.000118668021659686,0.00138249771650571,0.887441802880147
"LOC100133472","LOC100133472",NA,NA,NA,0.0376582058824173,6.48135347100829,4.05431452227503,0.000118803135253284,0.00138356333120099,0.886379406027904
"LOC653904","LOC653904",NA,NA,NA,0.154549476023569,6.86547871979074,4.05395543093111,0.000118953590997123,0.00138395416169397,0.885197803251901
"ETV6","ETV6","chr12",11905390,"Body",0.28736444936674,8.2101181811552,4.05381734021412,0.000119011498388929,0.00138395416169397,0.884743428686671
"PABPC1L2B","PABPC1L2B",NA,NA,NA,-0.46258677678612,7.59606272672371,-4.05369926535805,0.000119061033753359,0.00138395416169397,0.884354922290266
"RNF112","RNF112","chr17",19314328,"TSS200",-0.311675339608627,8.65433819533099,-4.05369410087037,0.000119063200837758,0.00138395416169397,0.884337929536274
"LOC729799","LOC729799",NA,NA,NA,-0.120066294337433,7.02291787518853,-4.05365151792544,0.000119081070625446,0.00138395416169397,0.884197819069135
"RNF19B","RNF19B",NA,NA,NA,-0.340478730779595,7.33946334495045,-4.05360965194661,0.000119098642053664,0.00138395416169397,0.884060068550362
"LOC100129218","LOC100129218",NA,NA,NA,-0.157563421626946,6.73596038333041,-4.05327644643436,0.000119238579478533,0.00138507254286167,0.882963763753343
"BRI3P1","BRI3P1",NA,NA,NA,0.387419438711836,8.70588635011388,4.05296032756979,0.000119371487034201,0.00138610847581837,0.881923730343825
"SIGLEC8","SIGLEC8","chr19",51958448,"Body",0.139428698906813,6.77125743512204,4.05215136748998,0.000119712251155487,0.00138955633893406,0.87926248208784
"TNFRSF1A","TNFRSF1A","chr12",6442607,"Body",0.455761739000268,8.66774125489482,4.0509137292171,0.000120235400386337,0.00139511793274044,0.875191662764751
"LOC653158","LOC653158",NA,NA,NA,0.556688439094,8.26087154696779,4.05010618409989,0.00012057793314309,0.00139858049053639,0.872535927962373
"C19ORF56","C19ORF56",NA,NA,NA,0.332981207806734,9.92230470722412,4.04978584961108,0.000120714067587055,0.0013996473820445,0.871482553252055
"STAU2","STAU2",NA,NA,NA,-0.41389392451736,8.56775117208936,-4.04957077119669,0.00012080555359956,0.00140019599601684,0.870775328211938
"THOC2","THOC2","chrX",122866969,"TSS200",0.524156494929615,8.93617190818982,4.04933056979256,0.000120907804716889,0.00140086893623004,0.869985521701647
"HS.270778","HS.270778",NA,NA,NA,-0.298612809226549,7.17529796809855,-4.04913970192417,0.00012098911438313,0.00140129884031612,0.869357950241249
"HS.137078","HS.137078",NA,NA,NA,-0.415946191577009,7.60350289571668,-4.0482725142935,0.00012135919829157,0.00140507179906602,0.86650688543336
"C14ORF82","C14ORF82",NA,NA,NA,0.366955087087938,8.22567385393173,4.04776073434147,0.000121578117409761,0.00140681000988965,0.864824482951678
"XKR4","XKR4","chr8",56433594,"Body",-0.415685014836273,8.14617077290851,-4.04771408925472,0.000121598089182891,0.00140681000988965,0.864671150760032
"DGKI","DGKI","chr7",137531612,"TSS200",-0.209270960156982,6.86301594524854,-4.04737766676442,0.000121742226768228,0.00140796373168655,0.863565292943992
"MIST","MIST",NA,NA,NA,-0.111014642318184,6.55831036812006,-4.04673596192005,0.000122017615579786,0.00141063399485018,0.861456101695722
"GJB7","GJB7","chr6",87993447,"3'UTR",-0.0558185292193523,6.51720475287416,-4.04631086997438,0.000122200374080057,0.00141223181127882,0.860059003813198
"IQSEC3","IQSEC3","chr12",176111,"1stExon",-0.145724506302276,6.61247240004505,-4.04498267926863,0.000122773095541507,0.00141833350170035,0.85569440749948
"LOC143543","LOC143543",NA,NA,NA,-0.138521859432098,7.02032277268954,-4.04429597759681,0.000123070214818515,0.00142124801812274,0.853438182493674
"PRPH2","PRPH2","chr6",42665741,"3'UTR",-0.312512876612862,7.1061008552155,-4.04400610143958,0.000123195844530458,0.00142218072527878,0.852485839966235
"EDG4","EDG4",NA,NA,NA,0.184584263321139,7.29060125506036,4.04329400972784,0.000123504982031054,0.00142523040785744,0.850146560490367
"PSMB2","PSMB2","chr1",36107203,"TSS200",-0.262618897304403,9.03931550029728,-4.0424347778557,0.000123878989251856,0.00142902618605671,0.847324265323844
"CDAN1","CDAN1","chr15",43027820,"Body",0.341795227067445,11.5161513259776,4.04175621753757,0.00012417512241972,0.00143149166327169,0.845095688947972
"C10ORF61","C10ORF61",NA,NA,NA,-0.0991714190632482,6.84885696849927,-4.04173811774868,0.000124183030725462,0.00143149166327169,0.84503624761208
"POU3F1","POU3F1","chr1",38512601,"TSS200",-0.145299788121125,6.66611666265988,-4.04124479301886,0.00012439876458321,0.00143337802933769,0.843416190563552
"MMP24","MMP24","chr20",33815214,"Body",-0.131655909121755,6.84456628653507,-4.04115719713551,0.000124437108414426,0.00143337802933769,0.843128542741847
"C1ORF74","C1ORF74",NA,NA,NA,-0.182978908892584,7.06607150157147,-4.04042354359544,0.000124758700789289,0.00143656041228495,0.840719524488239
"LOC729406","LOC729406",NA,NA,NA,0.228559119658362,7.22248504279401,4.04011729231561,0.000124893180201879,0.00143758671474204,0.839714003548908
"SPR","SPR","chr2",73114863,"1stExon",0.327563476487006,7.53380295940886,4.03998659980704,0.000124950611581921,0.00143772573036185,0.839284913119848
"HS.578099","HS.578099",NA,NA,NA,0.0512780166573181,6.57312351710425,4.03916629290889,0.000125311666254759,0.00144072878367917,0.836591880060867
"U2AF1L2","U2AF1L2",NA,NA,NA,0.413999946708383,9.42437460483772,4.03913442720309,0.000125325712018634,0.00144072878367917,0.836487273371991
"PTS","PTS","chr11",112097073,"TSS200",-0.364291073040665,7.65000578952516,-4.03908398490093,0.00012534794906584,0.00144072878367917,0.836321685710912
"PREX1","PREX1","chr20",47252940,"Body",0.308644603093623,7.68108525796742,4.03885973370921,0.000125446854135832,0.00144134297792892,0.835585549212493
"SCNN1B","SCNN1B","chr16",23313295,"TSS1500",-0.085156665801672,6.58824162258244,-4.03865043820528,0.000125539230702085,0.00144188174393337,0.834898530565008
"FUT11","FUT11","chr10",75531982,"TSS200",0.145844761448394,7.09195382762463,4.03853608055935,0.000125589732239037,0.00144193933791288,0.834523157885868
"HMGCS1","HMGCS1",NA,NA,NA,-0.392084927462538,10.0064552303898,-4.03840238743733,0.000125648797272801,0.00144209517507161,0.834084326223775
"LOC642947","LOC642947",NA,NA,NA,0.226706226531453,12.4403140775991,4.03799363859942,0.000125829546289683,0.00144335634148603,0.832742714972911
"MYH10","MYH10","chr17",8534126,"TSS200",-0.358647080427328,11.4105505363194,-4.03794799513569,0.000125849745358593,0.00144335634148603,0.832592907642662
"KIAA1409","KIAA1409","chr14",94004501,"Body",-0.251675176177372,7.22615314119804,-4.03679690687531,0.000126360179358447,0.00144808723842448,0.828815257266101
"ATP1B1","ATP1B1",NA,NA,NA,-0.867532973570659,11.136299546155,-4.03679656691136,0.000126360330404094,0.00144808723842448,0.828814141671967
"DDT","DDT",NA,NA,NA,-0.269985160206478,10.0503409595024,-4.03670889956347,0.000126399286710427,0.00144808723842448,0.828526462654701
"LOC652377","LOC652377",NA,NA,NA,-0.379200028082929,8.32618759081969,-4.03575644875356,0.000126823266884075,0.00145232901448907,0.825401269034592
"SYT4","SYT4","chr18",40853833,"Body",-0.949605463067371,11.4823984736922,-4.03562258054925,0.000126882967249244,0.00145232901448907,0.824962056968502
"KBTBD6","KBTBD6","chr13",41706942,"TSS200",-0.326887241040241,7.58566924921857,-4.03556874562379,0.000126906983285007,0.00145232901448907,0.824785431042497
"NDFIP2","NDFIP2",NA,NA,NA,-0.526909145687881,8.79178311494233,-4.03545694465778,0.000126956872220434,0.001452375622298,0.824418630334552
"FAM19A2","FAM19A2","chr12",62404795,"5'UTR",-0.639297772652242,7.57775446542717,-4.03534515483778,0.000127006775020054,0.00145242235502731,0.824051872723183
"SH3TC1","SH3TC1","chr4",8221101,"Body",0.287730317893461,7.10731203609561,4.03514885910988,0.000127094446722665,0.00145290081540155,0.823407885762371
"EHD1","EHD1","chr11",64647505,"TSS1500",0.390054776635235,9.75754400604219,4.03449656671331,0.000127386198335919,0.00145571106245445,0.821268056132735
"MAEA","MAEA",NA,NA,NA,-0.188983626337746,6.8664487922784,-4.03415879210199,0.000127537527929987,0.00145691518392094,0.820160081956034
"C2ORF68","C2ORF68",NA,NA,NA,0.145885447904581,6.97812700242944,4.03308614032879,0.000128019242663959,0.001461891207654,0.816641946224563
"MARS2","MARS2","chr2",198570038,"TSS200",-0.142208660017992,6.96517031759117,-4.03202284217248,0.000128498481560391,0.00146683538547512,0.813155082581765
"PTHLH","PTHLH",NA,NA,NA,-0.0773858040218718,6.74202319596158,-4.03188244454442,0.000128561888799037,0.00146703091250161,0.812694722143799
"LOC648622","LOC648622",NA,NA,NA,0.383558528490122,9.88597211913756,4.03096684014193,0.000128976137412655,0.00147122833968376,0.809692730222747
"FOXN2","FOXN2","chr2",48542674,"5'UTR",0.265326775548241,9.76062680991382,4.03069450726289,0.000129099596680858,0.00147210691179252,0.808799917093768
"LOC653421","LOC653421",NA,NA,NA,0.235557522371728,7.0913652133116,4.03053255156061,0.000129173071428422,0.00147241508963717,0.808268981690827
"CKMT1A","CKMT1A","chr15",43989074,"Body",-0.83272401090408,9.24055706395966,-4.02937865648865,0.000129697724986885,0.00147786408414244,0.804486593037905
"LOC400831","LOC400831",NA,NA,NA,-0.0485599040111202,6.62648018691147,-4.0275698658022,0.000130524268131552,0.00148674786193683,0.798558904083289
"LOC25845","LOC25845","chr5",471326,"Body",0.213119629779974,7.74910882055088,4.02734538262196,0.000130627199965482,0.00148738586167592,0.797823357212321
"LOC643665","LOC643665",NA,NA,NA,-0.190045720262274,6.79453108363028,-4.02621264371516,0.000131147782935694,0.0014927772779395,0.794112200869324
"LOC653314","LOC653314",NA,NA,NA,0.210395836079554,11.4643773980551,4.02610464530868,0.00013119752065018,0.00149280739576838,0.793758404232887
"DIRAS2","DIRAS2","chr9",93404977,"5'UTR",-0.996846634335661,9.29273801772293,-4.02590581147518,0.000131289139207044,0.0014933138546334,0.793107051886556
"RAB6B","RAB6B","chr3",133614786,"TSS200",-0.372430637075116,11.2601576716107,-4.02478053537309,0.000131808802465863,0.00149868688599995,0.789421192216415
"NHLRC3","NHLRC3",NA,NA,NA,-0.292701648688123,7.59534102349698,-4.02427736339172,0.00013204181075864,0.00150079792077766,0.78777325915792
"HBEGF","HBEGF","chr5",139725093,"Body",0.229742189314225,7.85857901190909,4.02372864234266,0.000132296362797127,0.00150315222246198,0.785976300137141
"HERC5","HERC5","chr4",89378894,"Body",0.436601778989097,8.50993741408231,4.02319948687293,0.000132542284704703,0.00150540681660304,0.784243564262837
"UNKL","UNKL","chr16",1420425,"5'UTR",0.122355187402746,7.1241437610873,4.02262587832925,0.000132809361815743,0.00150789998909708,0.782365431288145
"AP2M1","AP2M1",NA,NA,NA,-0.430173944981791,9.04606456151358,-4.02135658502154,0.000133402194267441,0.001513673882435,0.778210071793276
"LOC646547","LOC646547",NA,NA,NA,0.220417002642967,7.10388955861813,4.02133264181046,0.000133413401499161,0.001513673882435,0.778131695629994
"PTPN3","PTPN3",NA,NA,NA,-0.202762434144639,7.07474064367885,-4.02101272929403,0.000133563231506308,0.00151483164177101,0.777084516765341
"LOC651029","LOC651029",NA,NA,NA,-0.118450460460118,6.79668857031191,-4.02057133314159,0.000133770223303832,0.00151663665190682,0.775639770184524
"NAV2","NAV2","chr11",19372014,"TSS1500",0.279746454712487,8.80372962056893,4.02004023967343,0.000134019686817696,0.0015189217276085,0.77390156824898
"FAT1","FAT1","chr4",187645118,"TSS200",0.449384969289545,9.868611208487,4.0198164584362,0.000134124934349989,0.00151957127194233,0.773169204820599
"PTPLAD1","PTPLAD1","chr15",65826759,"Body",-0.321306154391126,10.1556514880578,-4.01913557305531,0.000134445652912797,0.00152249710460189,0.770941049437297
"LOC652864","LOC652864",NA,NA,NA,-0.33556804765793,7.72206768267534,-4.01890624618547,0.000134553838825466,0.00152249710460189,0.770190646209366
"MT1M","MT1M","chr16",56666334,"TSS200",0.663995548137846,9.16372839579441,4.01888104965058,0.00013456573049243,0.00152249710460189,0.770108199808796
"PPP2CA","PPP2CA","chr5",133562427,"TSS1500",-0.374467779130928,11.3160191722167,-4.01886078316577,0.000134575296122855,0.00152249710460189,0.770041885427193
"KIF13B","KIF13B","chr8",29120351,"Body",0.399402760695725,8.382587169162,4.01868677729484,0.000134657452478364,0.00152288306941283,0.769472526115576
"RGL3","RGL3",NA,NA,NA,0.235198137234025,6.95393357539169,4.01831995950116,0.000134830802227611,0.00152429972561173,0.768272324875044
"CDIPT","CDIPT","chr16",29870308,"3'UTR",-0.112761648701031,6.66330227580461,-4.0167318736382,0.000135583770835641,0.00153226578805341,0.763077038394447
"COX4I1","COX4I1","chr16",85839441,"Body",-0.168974354423058,13.1037349940147,-4.01622238203005,0.000135826193470812,0.00153438571332784,0.761410561122866
"APBB3","APBB3",NA,NA,NA,-0.258276935022476,8.96326412969174,-4.01613426936637,0.000135868160798462,0.00153438571332784,0.761122370504241
"MAPRE1","MAPRE1","chr20",31434982,"Body",0.346327110732673,10.1660905435405,4.01539936543214,0.000136218674762737,0.00153775470606706,0.758718874746263
"LZIC","LZIC","chr1",9992130,"Body",0.32941749772719,7.88685210260717,4.01530551245769,0.00013626350061017,0.00153775470606706,0.758411950002179
"DNAJC7","DNAJC7",NA,NA,NA,-0.195162422371315,8.70030140928125,-4.01478199832136,0.000136513800235526,0.00154003112721217,0.756700001398161
"HS.513580","HS.513580",NA,NA,NA,-0.101935374807891,6.57695777194392,-4.01457460049839,0.000136613082155697,0.00154060288307918,0.756021827637722
"BATF","BATF","chr14",76013302,"3'UTR",0.0775405005773129,6.53255427914335,4.01406526821069,0.000136857195242175,0.00154266141082965,0.754356449085043
"C12ORF64","C12ORF64",NA,NA,NA,-0.0763398351024964,6.64301448354366,-4.0139907383636,0.00013689295106195,0.00154266141082965,0.7541127681248
"LOC644869","LOC644869",NA,NA,NA,-0.153603407140953,7.18855224619033,-4.01380640206325,0.000136981425245352,0.0015431098721669,0.753510079226494
"SKP1","SKP1",NA,NA,NA,-0.255021813979706,9.88429671873188,-4.01332987867574,0.000137210392246751,0.00154461139379374,0.751952165304056
"ME3","ME3",NA,NA,NA,-0.208232039190939,7.11807151147776,-4.01332618865223,0.000137212166716819,0.00154461139379374,0.751940101852267
"SNCA","SNCA",NA,NA,NA,-0.733889240591402,8.64682337466771,-4.01288408349701,0.000137424927173071,0.00154645729193693,0.750494820292539
"NOS2A","NOS2A",NA,NA,NA,-0.152433142372938,6.95905138163129,-4.01260846655422,0.000137557726431186,0.00154714966804604,0.749593855726541
"RALGDS","RALGDS","chr9",136019673,"Body",0.433721560196981,10.4017593279905,4.0123865256108,0.000137664752777401,0.00154714966804604,0.748868381753091
"ZAK","ZAK","chr2",174117393,"Body",0.260790277170796,7.7590244636999,4.01238616883265,0.000137664924890502,0.00154714966804604,0.74886721554811
"LOC729269","LOC729269",NA,NA,NA,-0.055319486745895,6.56689011024544,-4.01235144151385,0.000137681678661131,0.00154714966804604,0.748753702269956
"CLDN23","CLDN23","chr8",8559461,"TSS1500",0.155813703619653,6.85292738973314,4.01182477532805,0.000137936002432292,0.00154945828387798,0.747032264920838
"CHRNB1","CHRNB1","chr17",7348399,"TSS200",0.229467580984593,7.71498178523679,4.01134889949873,0.000138166187721826,0.00155112259591306,0.745476964184209
"PCDHA3","PCDHA3",NA,NA,NA,-0.0732989020464379,6.60237775532674,-4.0113161849434,0.000138182025579132,0.00155112259591306,0.745370047873056
"BTBD3","BTBD3","chr20",11870769,"TSS1500",-0.420179518333704,8.92304051439297,-4.01086221011346,0.000138401985084667,0.00155304174413591,0.74388644489452
"PIP5KL1","PIP5KL1","chr9",130691409,"Body",-0.0732791885988924,6.60113511848531,-4.0102849755597,0.000138682151797292,0.00155563489454146,0.742000182233577
"FGD2","FGD2","chr6",36972027,"TSS1500",0.360124915166213,7.47138149761082,4.0099805643169,0.000138830120132532,0.00155674383027989,0.741005510705898
"FRAT2","FRAT2","chr10",99094743,"TSS1500",0.256265461189845,8.41232453897491,4.00972110363159,0.000138956358529002,0.00155760840359595,0.740157754796852
